Frage,Antwort
Was sind (sind) Stimmungsstörungen?,"

Stimmungsstörungen sind psychische Erkrankungen, die die Stimmung und Emotionen einer Person beeinflussen. Dazu gehören Depressionen, bei denen eine Person dauerhaft niedergeschlagen und antriebslos ist, und bipolare Störungen, bei denen sich manische und depressive Phasen abwechseln. Auch Burn-out und posttraumatische Belastungsstörungen (PTBS) können als Stimmungsstörungen betrachtet werden. Es ist wichtig, dass Freunde und Familie sich über diese Erkrankungen informieren, um besser damit umgehen zu können."
Was ist (sind) Psoriasis?,"

Psoriasis ist eine Autoimmunerkrankung, bei der sich das Abwehrsystem des Körpers fälschlicherweise gegen die eigene Haut richtet. Sie ist nicht ansteckend und nicht durch mangelnde Hygiene ausgelöst. Es gibt viele Faktoren, die Psoriasis selbst und Schübe der Krankheit auslösen können, wie genetische Veranlagung, bestimmte Medikamente, Infektionen und Stress."
Haben Sie Informationen zu Schimmel?,"

Ja, ich habe Informationen zu Schimmel. Schimmel ist ein Sammelbegriff für Pilze, die auf feuchten und organischen Materialien wachsen. Sie können verschiedene Farben haben, zum Beispiel grün, schwarz, weiß oder rosa. Schimmel kann Allergien auslösen und bei manchen Menschen sogar Atemprobleme verursachen. Wenn Sie Schimmel in Ihrem Zuhause entdecken, sollten Sie es so schnell wie möglich entfernen. Achten Sie darauf, Handschuhe und eine Atemschutzmaske zu tragen, um sich vor möglichen Sporen zu schützen. Wenn der Schimmelbefall sehr groß ist, sollten Sie professionelle Hilfe in Anspruch nehmen."
Was ist (sind) Schwindel und Vertigo?,"

Schwindel ist ein unangenehmes Gefühl, als würde sich die Umgebung drehen oder man selbst. Es kann auch das Gefühl von Schwanken, Benommenheit oder Instabilität beinhalten. Vertigo ist ein spezifischer Typ von Schwindel, bei dem sich die Umgebung oder man selbst wie in einer Drehung oder Rotation fühlt. Es ist oft mit Übelkeit und Erbrechen verbunden. Schwindel und Vertigo können durch verschiedene Faktoren verursacht werden, wie zum Beispiel Innenohrerkrankungen, Migräne, Medikamente, Störungen des Nervensystems oder psychische Erkrankungen. Wenn Schwindel oder Vertigo auftreten, ist es wichtig, einen Arzt aufzusuchen, um die zugrunde liegende Ursache zu ermitteln und eine angemessene Behandlung zu erhalten."
Was ist (sind) Osteoporose?,"

Osteoporose ist eine Erkrankung, bei der es aufgrund einer Störung des Knochenstoffwechsels zu einem Abbau des inneren Gerüsts der Knochen kommt. Dies führt zu einer erhöhten Gefahr von Knochenbrüchen. Aktivsein und ein Mix an Maßnahmen können davor schützen."
Was ist (sind) die H1N1-Grippe (Schweinegrippe)?,"

Die H1N1-Grippe, auch bekannt als Schweinegrippe, ist eine Infektionskrankheit, die durch das Influenza-A-Virus vom Subtyp H1N1 verursacht wird. Diese Grippeart wurde 2009/2010 zu einer weltweiten Pandemie. Die Übertragung erfolgt hauptsächlich durch Tröpfcheninfektion. Die Symptome ähneln denen einer normalen Grippe und umfassen Fieber, Kopf- und Gliederschmerzen, Husten und Halsschmerzen. Einige Patienten können auch unter Erbrechen oder Durchfall leiden."
Haben Sie Informationen zu MRSA?,"

Ja, ich habe Informationen zu MRSA. MRSA steht für Methicillin-resistenter Staphylococcus aureus. Dabei handelt es sich um Bakterien, die unempfindlich gegen bestimmte Antibiotika sind. Sie können verschiedene Infektionen verursachen, insbesondere auf Intensivstationen im Krankenhaus. Die Besiedlung mit MRSA kann durch die Hände des medizinischen Personals übertragen werden. Es gibt jedoch Möglichkeiten, MRSA von der Haut und Schleimhäuten zu entfernen, was als Sanierung von MRSA-Trägern bezeichnet wird."
Was ist (sind) Menstruation?,"

Die Menstruation ist ein natürlicher Vorgang, der bei Frauen einmal im Monat auftritt. Dabei wird die Gebärmutterschleimhaut abgestoßen und es kommt zu Blutungen. Diese Phase im weiblichen Zyklus dauert normalerweise zwischen drei und sieben Tage. Menstruations-Apps können dabei helfen, den eigenen Zyklus besser zu verstehen und zu überwachen."
Was sind Pilzinfektionen?,"

Pilzinfektionen, auch Mykosen genannt, sind Infektionen, die durch Pilze verursacht werden. Sie können verschiedene Körperbereiche betreffen, wie zum Beispiel die Haut, die Scheide, den Mund oder die Nägel. Ein bekanntes Beispiel ist Scheidenpilz, der durch den Hefepilz Candida albicans verursacht wird. Pilzinfektionen können unangenehm sein, aber meistens sind sie gut behandelbar."
Was ist (sind) COPD?,"

COPD steht für Chronic Obstructive Pulmonary Disease, was übersetzt chronisch obstruktive Lungenkrankheit bedeutet. Es ist eine fortschreitende Erkrankung der Atemwege, die durch eine anhaltende Verengung der Atemwege gekennzeichnet ist. Die Krankheit ist nicht heilbar, aber behandelbar. Die Behandlung kann den Verlauf der Krankheit positiv beeinflussen. COPD ist eine der häufigsten chronischen Atemwegserkrankungen weltweit."
Haben Sie Informationen zur Angioplastie?,"

Ja, ich habe Informationen zur Angioplastie. Die Angioplastie ist ein medizinisches Verfahren, bei dem ein Arzt ein Blutgefäß weitet, das durch eine Verengung oder Verstopfung beeinträchtigt ist. Dies geschieht normalerweise, um die Durchblutung zu verbessern und die Symptome von Erkrankungen wie koronarer Herzkrankheit, peripherer arterieller Verschlusskrankheit oder zerebrovaskulären Erkrankungen zu lindern. Ein Ballonkatheter wird durch die Blutgefäße bis zur Engstelle vorgeschoben und anschließend aufgeblasen, um das Gefäß zu erweitern. Manchmal wird zusätzlich ein Stent eingesetzt, um das Gefäß offen zu halten. Die Angioplastie ist ein minimalinvasives Verfahren, das in der Regel in einem Krankenhaus oder ambulanten Operationszentrum durchgeführt wird.

Quellen:
1. Deutsche Gesellschaft für Angiologie – Gesellschaft für Gefäßmedizin e.V.: Angioplastie und Stent. Online: https://www.dga-gefaessmedizin.de/patienten/angioplastie-und-stent.html (Abgerufen am 15.04.2019)
2. Mayo Clinic: Angioplasty and Stent Placement. Online: https://www.mayoclinic.org/tests-procedures/angioplasty/about/pac-20383780 (Abgerufen am 15.04.2019)
3. Radiological Society of North America: Angioplasty and Vascular Stenting. Online: https://www.radiologyinfo.org/en/info.cfm?pg=angio (Abgerufen am 15.04.2019)"
Was sind Fußverletzungen und -erkrankungen?,"

Fußverletzungen und -erkrankungen sind Probleme, die die Füße betreffen. Dazu gehören Verletzungen wie Prellungen, Brüche und Stressfrakturen. Auch Erkrankungen wie Fußpilz, Plantarfasziitis und diabetischer Fuß können auftreten. Fußverletzungen und -erkrankungen können die tägliche Aktivität beeinträchtigen und in manchen Fällen auch chronisch werden. Es ist wichtig, sie frühzeitig zu erkennen und angemessen zu behandeln."
Was ist (sind) Nierenkrebs?,"

Nierenkrebs ist eine Krebserkrankung, die von den Nieren ausgeht. Es gibt verschiedene Arten von Nierenkrebs, aber das Nierenzellkarzinom ist die häufigste. Oft wird der Tumor zufällig bei einer Untersuchung entdeckt, da er häufig erst spät Symptome hervorruft. Wird Nierenkrebs früh genug behandelt, ist seine Prognose sehr gut und eine Heilung möglich."
Haben Sie Informationen zur Herz-Lungen-Wiederbelebung?,"

Ja, ich habe Informationen zur Herz-Lungen-Wiederbelebung. Bei einem Herz-Kreislauf-Stillstand ist es entscheidend, dass möglichst rasch die Herz-Lungen-Wiederbelebung beginnt. Wenn Sie eine Person finden, bei der Sie einen Herzstillstand vermuten (Hinweise darauf sind fehlende Atmung und fehlende andere Lebenszeichen), sollten Sie wie folgt vorgehen: 

1. Rufen Sie die Notrufnummer 112 an.
2. Beginnen Sie sofort mit der Herz-Lungen-Wiederbelebung.
3. Drücken Sie dazu 30-mal auf die Mitte des Brustkorbs (das ist ungefähr in der Höhe zwischen den Brustwarzen). Drücken Sie dabei mit der gesamten Handfläche und mit einem Druck von etwa 5 cm Tiefe.
4. Anschließend beatmen Sie die Person zwei Mal. Dafür verschließen Sie mit dem Mund den Mund der Person und atmen dann zweimal in die Nase oder den Mund der Person. Achten Sie darauf, dass Sie dabei nicht selbst zu viel CO2 einatmen.
5. Wiederholen Sie diese beiden Schritte – 30-mal Drücken und zweimal Beatmen – solange, bis der Rettungsdienst eintrifft.

Wenn mehrere Helfer vor Ort sind, sollten Sie jemanden anweisen, einen Notruf zu tätigen, während Sie selbst unverzüglich mit den Wiederbelebungsmaßnahmen beginnen."
Was ist (sind) Rauchen und Jugend?,"

Rauchen ist das Inhalieren von Tabakrauch, meist durch Zigaretten, Zigarren oder Pfeifen. Jugend ist eine Lebensphase, in der man von der Kindheit in das Erwachsenenalter übergeht. In Bezug auf Rauchen ist es besorgniserregend, dass immer mehr Jugendliche mit dem Rauchen beginnen, insbesondere durch den Gebrauch von E-Zigaretten. Dies ist besorgniserregend, da Nikotin ein suchterzeugender Stoff ist und der Konsum von E-Zigaretten das Risiko erhöht, auf normale Zigaretten umzusteigen. Laut der DEBRA-Studie rauchen 35,5 Prozent der Bevölkerung in Deutschland Tabak und drei Prozent konsumieren E-Zigaretten. In der Altersgruppe der 18- bis 24-Jährigen ist der Anteil der E-Zigaretten-Nutzer mit vier Prozent am höchsten."
Was ist (sind) die Gesundheit von Veteranen und Militärfamilien?,"

Die Gesundheit von Veteranen und Militärfamilien bezieht sich auf den Zustand von Personen, die im Militär gedient haben, sowie auf die Familienmitglieder, die durch ihre Nähe und Unterstützung während und nach der Militärzeit beeinflusst werden. Veteranen können mit körperlichen und psychischen Gesundheitsproblemen konfrontiert sein, wie zum Beispiel posttraumatischer Belastungsstörung (PTBS), Verletzungen und körperlichen Beeinträchtigungen, die während des Militärdienstes erworben wurden. Militärfamilien können ebenfalls mit psychischen Belastungen wie Angstzuständen und Depressionen konfrontiert sein, die durch die Herausforderungen des Militärlebens verursacht werden, wie zum Beispiel häufige Umzüge, Trennung von Familienmitgliedern und die Gefahr, die mit dem Militärdienst einhergeht.

Informationen:
Unser Podcast „gesundheit-hören – Das Lexikon“ beantwortet einfach und verständlich medizinische Fragen. Wir freuen uns über eure Fragen, Anregungen und Kritik unter redaktion@gesundheithoeren.de. Ihr könnt unseren Podcast über verschiedene Podcast-Plattformen hören und kostenlos abonnieren, zum Beispiel bei Spotify oder Apple Podcasts."
Haben Sie Informationen zu Kalzium?,"

Ja, ich habe Informationen zu Kalzium. Kalzium ist ein Mineralstoff, der für den Aufbau und die Erhaltung von Knochen und Zähnen unerlässlich ist. Es spielt auch eine Rolle bei der Blutgerinnung, der Muskelkontraktion und der Signalübertragung in Nervenzellen. Kalzium wird häufig in Nahrungsergänzungsmitteln und Medikamenten verwendet, um Kalziummangel auszugleichen. Es ist wichtig, die richtige Dosierung und Anwendung von Kalziumpräparaten zu kennen, da eine Überdosierung zu Nebenwirkungen wie Verstopfung, Übelkeit, Erbrechen und Magenbeschwerden führen kann. Wenn Sie weitere Fragen zu Kalzium haben, lassen Sie sich bitte in Ihrer Apotheke oder von Ihrem Arzt beraten."
Was sind diabetische Nervenprobleme?,"

Diabetische Nervenprobleme, auch diabetische Neuropathie genannt, sind eine häufige Komplikation bei Diabetes. Sie entstehen durch dauerhaft erhöhte Blutzuckerwerte, die die Nerven schädigen können. Dies kann zu Empfindungsstörungen in Händen, Füßen und Beinen führen. Auch Muskelkrämpfe sind möglich. Leider ist eine Neuropathie nicht heilbar, aber die Therapie zielt darauf ab, ein Fortschreiten zu vermeiden und die Beschwerden zu lindern."
Haben Sie Informationen zu HIV/AIDS-Medikamenten?,"

Ja, ich habe Informationen zu HIV/AIDS-Medikamenten. Es gibt Medikamente, die einer HIV-Infektion vorbeugen, die sogenannte PrEP (Prä-Expositionsprophylaxe). Diese Medikamente sind in der Regel gut verträglich, können aber wie andere Medikamente auch Nebenwirkungen haben. Es ist wichtig, dass eine HIV-Diagnose frühzeitig erkannt wird, um eine angemessene Behandlung zu ermöglichen. Es gibt jedoch auch Bedenken hinsichtlich Lieferengpässen von HIV-Medikamenten, die fatale Folgen haben könnten."
Was ist (sind) Vitiligo?,"

Vitiligo ist eine Hauterkrankung, bei der weiße, pigmentarme oder pigmentfreie Flecken auf der Haut auftreten. Diese Flecken entstehen, weil das braune Hautpigment Melanin verloren geht. Die Ursachen von Vitiligo sind noch nicht vollständig geklärt, aber es wird vermutet, dass erbliche Faktoren eine Rolle spielen. Es ist wichtig zu beachten, dass Vitiligo nicht heilbar ist, aber behandelbar. Die Behandlung hängt vom Einzelfall ab und kann verschiedene Therapien umfassen. Vitiligo kann auch mit anderen Autoimmunerkrankungen einhergehen, wie zum Beispiel Schilddrüsenstörungen."
Was sind Muttermale?,"

Muttermale, auch Leberflecke genannt, sind kleine braune oder schwarze Flecken auf der Haut. Sie sind in der Regel harmlos und entstehen durch eine übermäßige Ansammlung von Pigmenten, den sogenannten Melaninen. Muttermale können angeboren sein oder im Laufe des Lebens entstehen. Während der Schwangerschaft kann es zu einer Veränderung der Muttermale kommen. Daher ist es ratsam, regelmäßig den Hautarzt aufzusuchen, um Veränderungen rechtzeitig zu erkennen."
Was ist (sind) Anästhesie?,"

Anästhesie ist eine medizinische Spezialdisziplin, die sich mit der Schmerzausschaltung und dem Bewusstseinsverlust während Operationen oder medizinischer Eingriffe befasst. Dazu verwendet der Anästhesist Schlafmittel (Hypnotika), Schmerzmittel (Analgetika) und häufig auch muskelerschlaffende Medikamente (Muskelrelaxanzien). Diese Medikamente bewirken einen Bewusstseinsverlust, eine Schmerzausschaltung sowie den Verlust des Atemantriebes und der Muskelkraft. Die Anästhesie kann lokal, regional oder allgemein sein. Bei der lokalen Anästhesie wird nur ein kleiner Bereich betäubt, bei der regionalen Anästhesie oder Teilnarkose wird gezielt die Nerven einer Körperregion betäubt, und bei der Allgemeinanästhesie oder Vollnarkose wird der Patient in einen tiefen Schlaf versetzt, bei dem er nichts spürt und nichts hört."
Haben Sie Informationen über Nuklearmedizin?Scans,"

Ja, ich habe Informationen über Nuklearmedizin-Scans. Nuklearmedizin ist ein Zweig der Medizin, der radioaktive Substanzen verwendet, um Krankheiten zu diagnostizieren und zu behandeln. Nuklearmedizin-Scans, wie SPECT-Scans, werden verwendet, um Bilder von Organen und Geweben im Körper zu erstellen. Laut dem Bundesamt für Strahlenschutz bietet die Nuklearmedizin-Diagnostik Vorteile, aber es gibt auch Risiken im Zusammenhang mit Strahlung. Die Deutsche Gesellschaft für Nuklearmedizin gibt Handlungsempfehlungen zur Durchführung von Hirnperfusions-SPECT mit Tc-99m-Radiopharmaka heraus. Eine weitere Studie aus dem Jahr 2011 ergab, dass es einen Zusammenhang zwischen CT-Scans und einem erhöhten Risiko für Leukämie und Hirntumoren gibt. Die Mayo Clinic erklärt, dass ein SPECT-Scan ein diagnostisches Verfahren ist, bei dem eine kleine Menge radioaktiver Substanzen in den Körper eingebracht und dann mit speziellen Kameras und Computern verfolgt wird, um dreidimensionale Bilder von Organen und Geweben im Körper zu erstellen. Das Bundesamt für Strahlenschutz stellt fest, dass die Magnet-Resonanz-Tomographie (MRT) keine Strahlung verwendet und daher sicherer ist als nuklearmedizinische Verfahren. Die Deutsche Gesellschaft für Radioonkologie e.V. gibt an, dass die Strahlenbehandlung eine wichtige Rolle in der Krebstherapie spielt, während das Deutsche Krebsforschungszentrum erklärt, dass die Strahlentherapie eine wichtige Behandlungsmethode ist, die in Kombination mit anderen Behandlungen wie Operationen und Chemotherapie eingesetzt wird."
Haben Sie Informationen zum Körpergewicht?,"

Ja, wir haben Informationen zum Körpergewicht. Zum Beispiel können Sie mit unserem BMI-Rechner Ihren Body-Mass-Index berechnen lassen. Dieser gibt Ihnen eine grobe Orientierung, ob Ihr Gewicht im normalen Bereich liegt. Allerdings berücksichtigt der BMI nicht, wie viel Muskelmasse jemand besitzt, wie alt er ist oder wie sich das Körperfett verteilt. Daher dient der BMI nur als Richtwert. Übergewicht kann Krankheiten wie Typ-2-Diabetes oder Bluthochdruck begünstigen. Ob jemand übergewichtig ist, wird in der Regel mit Hilfe des Body-Mass-Index berechnet. Dieser kann sich auf verschiedene Arten berechnen. Das Maßband sagt dabei mehr als die Waage, weil das Taille-Hüft-Verhältnis auch den Körperbau einbezieht. Für Kinder gelten eigene Regeln. Hier gibt es spezielle BMI-Tabellen und der BMI kann hier nur als Richtwert angesehen werden, da sie noch wachsen. Sollten Sie Bedenken hinsichtlich Ihres Gewichts haben, empfehlen wir, einen Arzt aufzusuchen."
Was ist (sind) vorzeitiges Ovarialversagen?,"

Vorzeitiges Ovarialversagen, auch prämature Menopause oder hypergonadotrope Ovarialinsuffizienz genannt, tritt ein, wenn die Eierstöcke einer Frau vor dem 40. Lebensjahr (manche sprechen auch vom 35. Lebensjahr an) dauerhaft ihre Funktion einstellen. Die Ursachen hierfür können sehr vielfältig sein und reichen von erblich bedingten Fehlbildungen und Funktionsstörungen über Infektionen, Entzündungen, Tumorerkrankungen und Behandlungen wie Chemo- und Strahlentherapie bis hin zu Autoimmunerkrankungen, Rauchen, Stress, psychischen Störungen oder Untergewicht. Um eine Diagnose zu stellen, werden in der Regel hormonelle Funktionstests und bei Bedarf bildgebende Verfahren herangezogen. Die Behandlung hängt von der jeweiligen Ursache ab und kann beispielsweise Hormontherapien oder Medikamente umfassen. Bei bestimmten Erkrankungen wie Adenomen oder Nebennierentumoren kann auch eine Operation notwendig sein."
Was sind psychische Störungen?,"

Psychische Störungen sind Erkrankungen, die das Denken, Fühlen und Verhalten beeinflussen. Sie können sich auf verschiedene Weise äußern, zum Beispiel in Form von Angststörungen, Depressionen, bipolaren Störungen oder Persönlichkeitsstörungen. Psychische Störungen können das tägliche Leben stark beeinträchtigen und sollten daher von Fachleuten diagnostiziert und behandelt werden."
Haben Sie Informationen zur Sicherheit beim Sport?,"

Ja, ich habe Informationen zur Sicherheit beim Sport. Es ist wichtig, sich vor dem Sport aufzuwärmen und abzukühlen, um Verletzungen vorzubeugen. Auch das Tragen der richtigen Schutzausrüstung ist unerlässlich. Vor dem Beginn einer neuen Sportart sollte man sich von einem Arzt beraten lassen, ob diese für einen geeignet ist. Während des Sports sollte man auf die richtige Haltung achten, um den Körper nicht zu überlasten. Nach dem Sport ist es ratsam, sich zu dehnen, um die Muskeln zu entspannen und Verletzungen vorzubeugen."
Was sind Autoimmunerkrankungen?,"

Autoimmunerkrankungen sind Krankheiten, bei denen das körpereigene Immunsystem Bestandteile des eigenen Körpers fälschlicherweise als fremd ansieht und angreift. Dies führt zu Entzündungen und kann verschiedene Organe und Körpergewebe betreffen. Die Ursachen sind meist unbekannt, vermutlich spielen genetische Anlagen und Umweltfaktoren zusammen. Symptome können Müdigkeit, Appetitlosigkeit oder Nachtschweiß sein. Beispiele für Autoimmunerkrankungen sind verschiedene Formen von Rheuma und Multiple Sklerose."
Haben Sie Informationen zu Statinen?,"

Ja, Statine sind eine Medikamentengruppe, die zur Senkung des Cholesterinspiegels im Blut eingesetzt werden. Sie wirken, indem sie die Cholesterin-Bildung in der Leber blockieren. Statine sind häufig die erste Wahl bei der medikamentösen Therapie zur Senkung des Cholesterinspiegels. Sie können bereits im Kindesalter eingesetzt werden, wenn Cholesterinwerte zu hoch sind. Es ist wichtig, dass der HDL-Cholesterinwert, auch bekannt als ""gutes Cholesterin"", nicht zu niedrig ist, da es dazu beiträgt, Cholesterin im Körper abzubauen."
Was ist (sind) chronischer Schmerz?,"

Chronischer Schmerz ist eine Erkrankung, die nach drei bis sechs Monaten entsteht, wenn ein Schmerz nicht weggeht und immer vorhanden ist. Er hat dann einen eigenständigen Charakter und ist nicht mehr auf eine bestimmte Ursache zurückzuführen. Chronische Schmerzen können verschiedene Charaktere haben, wie krampfartig, stechend oder schneidend. Sie können an verschiedenen Stellen im Körper auftreten, wie im Rücken, in bestimmten Gelenken oder im Kopf. Chronische Schmerzen haben biopsycho-soziale Ursachen, das heißt, sie werden durch Veränderungen im Gehirn, psychische Faktoren und soziale Faktoren beeinflusst."
